DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2015-0333-PAK,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PAK,Pakistan,Southern Asia,Asia,"Rawalpindi District (Punjab province), Islamabad District (Islamabad province), Jammu and Kashmir provinces",,,No,No,No,,,Km2,,,,2015,7,7,2015,7,13,18,,,,,,,,,,,77.7865676599234,"[{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""},{""adm2_code"":23638,""adm2_name"":""Islamabad District""},{""adm2_code"":23674,""adm2_name"":""Rawalpindi District""}]",2015-08-07,2023-09-25
2015-0374-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4288,,IND,India,Southern Asia,Asia,Assam province,Monsoonal rain,,No,No,No,,69190.14,Km2,26.8946,93.75,Brahmaputra river,2015,8,13,2015,8,19,5,,18000,,18000,,,,,,,77.7865676599234,"[{""adm1_code"":1487,""adm1_name"":""Assam""}]",2015-08-24,2023-09-25
2015-0406-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Dhemaji, Kokrajhar, Bongaigaon, Sonitpur, Barpeta, Goalpara, Marigaon, Cachar, Lakhimpur, Jorhat, Tinsukia, Darrang, Nalbari, Kamrup, Dibrugarh, Sibsagar districts (Assam province) ",Hearvy rain,,No,No,No,,,Km2,,,,2015,8,28,2015,8,30,18,,736000,51000,787000,,,,,,,77.7865676599234,"[{""adm2_code"":17576,""adm2_name"":""Barpeta""},{""adm2_code"":17577,""adm2_name"":""Cachar""},{""adm2_code"":17578,""adm2_name"":""Darrang""},{""adm2_code"":17580,""adm2_name"":""Dibrugarh""},{""adm2_code"":17581,""adm2_name"":""Goalpara""},{""adm2_code"":17583,""adm2_name"":""Kamrup""},{""adm2_code"":17590,""adm2_name"":""Nalbari""},{""adm2_code"":17592,""adm2_name"":""Sibsagar""},{""adm2_code"":17593,""adm2_name"":""Sonitpur""},{""adm2_code"":70086,""adm2_name"":""Bongaigaon""},{""adm2_code"":70087,""adm2_name"":""Dhemaji""},{""adm2_code"":70089,""adm2_name"":""Jorhat""},{""adm2_code"":70090,""adm2_name"":""Kokrajhar""},{""adm2_code"":70091,""adm2_name"":""Lakhimpur""},{""adm2_code"":70092,""adm2_name"":""Marigaon""},{""adm2_code"":70093,""adm2_name"":""Tinsukia""}]",2015-09-04,2023-09-25
2015-0413-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Sonitpur, Lakhimpur, Kokrajhar, Dhemaji districts (Assam province), Arunachal Pradesh province ",,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2015,7,14,2015,7,16,,,85250,,85250,,,,,,,77.7865676599234,"[{""adm1_code"":70036,""adm1_name"":""Administrative unit not available""},{""adm1_code"":70037,""adm1_name"":""Administrative unit not available""},{""adm1_code"":70072,""adm1_name"":""Arunachal Pradesh""},{""adm2_code"":17593,""adm2_name"":""Sonitpur""},{""adm2_code"":70087,""adm2_name"":""Dhemaji""},{""adm2_code"":70090,""adm2_name"":""Kokrajhar""},{""adm2_code"":70091,""adm2_name"":""Lakhimpur""}]",2015-09-10,2023-09-25
2015-0438-IRN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Pakdasht district (Tehran province), Hormozgan province",,,No,No,No,,,Km2,,,,2015,9,18,2015,9,18,14,,,,,,,,,,,77.7865676599234,"[{""adm1_code"":1548,""adm1_name"":""Hormozgan""},{""adm2_code"":41060,""adm2_name"":""Pakdasht""}]",2015-09-30,2023-09-25
2015-0499-IRN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Tudan district (Hormozgan province), Fars, Kerman provinces",,,No,No,No,,,Km2,,,,2015,11,12,2015,11,12,9,,17700,,17700,,,,,516000,663354,77.7865676599234,"[{""adm1_code"":1544,""adm1_name"":""Fars""},{""adm1_code"":1550,""adm1_name"":""Kerman""},{""adm2_code"":41078,""adm2_name"":""Rudan""}]",2015-11-16,2023-09-25
2015-0504-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4309|GLIDE:TC-2015-000163,,IND,India,Southern Asia,Asia,"Chittoor, Cuddapah, Prakasam, Nellore districts (Andhra Pradesh province), Chennai, Cuddalore, Nagapattinam, Kancheepuram, Thiruvallur, Villupuram districts (Tamil Nadu province), Puducherry province",Tropical depression 'Rovan',,No,No,Yes,,93202.05,Km2,11.828,78.855,,2015,11,8,2015,12,4,325,1000,1800000,,1801000,,,755000,970605,2200000,2828252,77.7865676599234,"[{""adm1_code"":70080,""adm1_name"":""Puducherry""},{""adm2_code"":17549,""adm2_name"":""Chittoor""},{""adm2_code"":17550,""adm2_name"":""Cuddapah""},{""adm2_code"":17561,""adm2_name"":""Nellore""},{""adm2_code"":17563,""adm2_name"":""Prakasam""},{""adm2_code"":70242,""adm2_name"":""Chennai""},{""adm2_code"":70243,""adm2_name"":""Cuddalore""},{""adm2_code"":70244,""adm2_name"":""Kancheepuram""},{""adm2_code"":70247,""adm2_name"":""Nagapattinam""},{""adm2_code"":70251,""adm2_name"":""Thiruvallur""},{""adm2_code"":70255,""adm2_name"":""Villupuram""}]",2015-11-16,2023-09-25
2015-0530-LKA,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,LKA,Sri Lanka,Southern Asia,Asia,"Trincomalee, Ampara districts (Eastern province), Jaffna, Mullattivu, Kilinochchi districts (Northern province), Puttalam district (North Western province), Gampaha district (Western province), Moneragala district (Uva province)",Heavy rains,,No,No,No,,,Km2,,,,2015,11,15,2015,12,4,2,,20000,,20000,,,,,,,77.7865676599234,"[{""adm2_code"":25832,""adm2_name"":""Ampara""},{""adm2_code"":25834,""adm2_name"":""Trincomalee""},{""adm2_code"":25838,""adm2_name"":""Puttalam""},{""adm2_code"":25839,""adm2_name"":""Jaffna""},{""adm2_code"":25840,""adm2_name"":""Kilinochchi""},{""adm2_code"":25842,""adm2_name"":""Mullattivu""},{""adm2_code"":25850,""adm2_name"":""Moneragala""},{""adm2_code"":25852,""adm2_name"":""Gampaha""}]",2015-12-08,2023-09-25
2015-0547-LKA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,LKA,Sri Lanka,Southern Asia,Asia,Southern province,,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2015,9,15,2015,10,5,8,9,7300,,7309,,,,,,,77.7865676599234,"[{""adm1_code"":2742,""adm1_name"":""Southern""}]",2015-12-17,2023-09-25
2015-0581-AFG,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,AFG,Afghanistan,Southern Asia,Asia,Faryab province,,,No,No,No,,,Km2,,,,2015,5,9,2015,5,9,7,10,,3000,3010,,,,,,,77.7865676599234,"[{""adm1_code"":278,""adm1_name"":""Faryab""}]",2016-04-01,2023-09-25
2016-0112-AFG,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,DFO:4339|GLIDE:FL-2016-000021,,AFG,Afghanistan,Southern Asia,Asia,"Daykundi, Ghazni, Uruzgan provinces",,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2016,4,2,2016,4,8,30,,,,,,,,,,,78.7679229975209,"[{""adm1_code"":279,""adm1_name"":""Ghazni""},{""adm1_code"":99878,""adm1_name"":""Daykundi""},{""adm1_code"":99881,""adm1_name"":""Uruzgan""}]",2016-05-10,2023-09-25
2016-0112-PAK,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,DFO:4339|GLIDE:FL-2016-000021,,PAK,Pakistan,Southern Asia,Asia,"Kohistan, Shangla districts (Khyber Pakhtunkhwa province), Gilgit-Balistan (40409), Azad Kashmir (40408) provinces",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,111748.39,Km2,33.054,71.779,Swat river,2016,4,2,2016,4,8,92,77,,,77,,,,,,,78.7679229975209,"[{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""},{""adm2_code"":40340,""adm2_name"":""Kohistan District""},{""adm2_code"":40348,""adm2_name"":""Shangla District""}]",2016-04-18,2023-09-25
2016-0135-AFG,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,AFG,Afghanistan,Southern Asia,Asia,"Baghlan, Daykundi, Samangan, Takhar, Badghis provinces",Heavy rains,,No,No,No,,,Km2,,,,2016,4,16,2016,4,17,31,,,,,,,,,,,78.7679229975209,"[{""adm1_code"":273,""adm1_name"":""Badghis""},{""adm1_code"":274,""adm1_name"":""Baghlan""},{""adm1_code"":298,""adm1_name"":""Samangan""},{""adm1_code"":300,""adm1_name"":""Takhar""},{""adm1_code"":99878,""adm1_name"":""Daykundi""}]",2016-05-10,2023-09-25
2016-0139-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4355,,IND,India,Southern Asia,Asia,"Arunachal Pradesh, Assam, Nagaland provinces",Pre-monsoon rains,"Slide (land, mud, snow, rock)",No,No,No,,70517.68,Km2,27.464,95.607,Brahmaptura river,2016,4,22,2016,4,25,18,,100000,,100000,,,,,150000,190433,78.7679229975209,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":1503,""adm1_name"":""Nagaland""},{""adm1_code"":70072,""adm1_name"":""Arunachal Pradesh""}]",2016-05-10,2023-09-25
2016-0153-LKA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2016-000050,,LKA,Sri Lanka,Southern Asia,Asia,"Kilinochchi district (Northern province), Colombo district (Western province), Kegalle district (Sabaragamuwa province)","Heavy rains, Cyclone Roanu","Slide (land, mud, snow, rock)",Yes,No,No,,,Km2,,,,2016,5,14,2016,5,15,203,,301602,,301602,,,104000,132033,1200000,1523463,78.7679229975209,"[{""adm2_code"":25840,""adm2_name"":""Kilinochchi""},{""adm2_code"":25844,""adm2_name"":""Kegalle""},{""adm2_code"":25851,""adm2_name"":""Colombo""}]",2016-05-19,2023-09-25
2016-0191-AFG,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,AFG,Afghanistan,Southern Asia,Asia,"Badakhshan (Tashkan, Baharak, Darayem, Shahada districts)",,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2016,5,9,2016,5,12,6,,,,,,,,,,,78.7679229975209,"[{""adm2_code"":100008,""adm2_name"":""Shuhada""},{""adm2_code"":100011,""adm2_name"":""Darayem""},{""adm2_code"":100012,""adm2_name"":""Teshkan""},{""adm2_code"":100013,""adm2_name"":""Baharak""}]",2016-06-24,2023-09-25
2016-0239-IND,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,DFO:4371,,IND,India,Southern Asia,Asia,"Chamoli, Pithoragahr districts (Uttarakhand province), Assam, Arunachal Pradesh provinces",Torrential rains,,No,No,No,,135742.3,Km2,27.068,93.95,Alaknanda and Mandakini rivers,2016,6,25,2016,7,1,61,,,,,,,,,100000,126955,78.7679229975209,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":70072,""adm1_name"":""Arunachal Pradesh""},{""adm2_code"":17932,""adm2_name"":""Pithoragarh""},{""adm2_code"":70282,""adm2_name"":""Chamoli""}]",2016-07-13,2023-09-25
2016-0240-PAK,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,DFO:4372,,PAK,Pakistan,Southern Asia,Asia,"Ursoon, Drosh village (Chitral district, Khyber Pakhtunkhwa province)",Heavy rain,,No,No,No,,31431.28,Km2,36.104,72.793,,2016,7,3,2016,7,6,46,,235,175,410,,,,,,,78.7679229975209,"[{""adm2_code"":40334,""adm2_name"":""Chitral District""}]",2016-07-14,2023-09-25
2016-0267-IND,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IND,India,Southern Asia,Asia,"Lakhimpur, Golaghat, Jorhat, Barpeta, Bongaigaon, Goalpara, Dhubri, Marigaon, Darrang, Nalbari districts (Assam province)",Monsoonal rain,,No,No,No,,,Km2,,,"Brahmaputra, Barak Rivers",2016,7,28,2016,7,30,50,,,2000000,2000000,,,,,150000,190433,78.7679229975209,"[{""adm2_code"":17576,""adm2_name"":""Barpeta""},{""adm2_code"":17578,""adm2_name"":""Darrang""},{""adm2_code"":17579,""adm2_name"":""Dhuburi""},{""adm2_code"":17581,""adm2_name"":""Goalpara""},{""adm2_code"":17582,""adm2_name"":""Golaghat""},{""adm2_code"":17590,""adm2_name"":""Nalbari""},{""adm2_code"":70086,""adm2_name"":""Bongaigaon""},{""adm2_code"":70089,""adm2_name"":""Jorhat""},{""adm2_code"":70091,""adm2_name"":""Lakhimpur""},{""adm2_code"":70092,""adm2_name"":""Marigaon""}]",2016-08-04,2023-09-25
2016-0267-NPL,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,NPL,Nepal,Southern Asia,Asia,"Pyuthan (Rapti), Gulmi, Palpa, Rupandehi (Lumbini), Makwanpur (Narayani), Udaypur (Sagarmatha), Baglung, Setibeni Bazaar (Dhawalagiri), Banke (Bheri), Jhapa (Mechi)",Monsoonal rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,"Jhimruk, Bagdula, Kaligandaki River",2016,7,25,2016,7,27,138,51,10500,,10551,,,,,15000,19043,78.7679229975209,"[{""adm2_code"":22353,""adm2_name"":""Narayani""},{""adm2_code"":22355,""adm2_name"":""Mechi""},{""adm2_code"":22356,""adm2_name"":""Sagarmatha""},{""adm2_code"":22360,""adm2_name"":""Rapti""},{""adm2_code"":22361,""adm2_name"":""Bheri""},{""adm2_code"":22362,""adm2_name"":""Dhawalagiri""},{""adm2_code"":22364,""adm2_name"":""Lumbini""}]",2016-08-03,2023-09-25
2016-0270-PAK,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PAK,Pakistan,Southern Asia,Asia,Khyber Agency district (Federally Administered Tribal Areas province),,Transport accident,No,No,No,,,Km2,,,,2016,7,30,2016,7,30,26,3,,,3,,,,,,,78.7679229975209,"[{""adm2_code"":23632,""adm2_name"":""Khyber Agency""}]",2016-08-04,2023-09-25
2016-0271-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4384,,IND,India,Southern Asia,Asia,"Biha, Uttar Pradeshr province (Varanasi, Allahabad, Ghazipur, Ballia, Banda, Jalaun, Ghaziabad, Patna, Bhagalpur, Vaishali, Buxar, Bhojpur, Sonepur, Saran, Begusarai, Samastipur, Lakhisarai, Khagaria, Munger, Nalanda, Katihar, Purnea, Katihar, Supual, Kisanganj, Madhepura, Gopalganj, Saharsa, Araria, East Champaran, Muzafferpur, Kishanganj, Purnea, Araria, Supaul, Bhagalpur, Darbhanga)",Monsoonal rains,,No,No,No,,,Km2,,,,2016,7,15,2016,9,12,254,,1600000,,1600000,,,,,350000,444343,78.7679229975209,"[{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2016-08-04,2023-09-25
2016-0275-NPL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,NPL,Nepal,Southern Asia,Asia,"Rapti, Kerauja VDC, Gorkha, Lamjung (Gandaki); Malikarjun, Kakada, Sarmoli, Uku (Mahakali), Dolakha (Janakpur), Dhading, Nuwakot, Bhagawati, Kavre, Rasuwa (Bagmati)",Heavy rains,,No,No,No,,,Km2,,,"Adhikhola, Jyagdikhola, Kaligandagi",2016,6,29,2016,7,5,25,23,10000,,10023,,,,,,,78.7679229975209,"[{""adm2_code"":22351,""adm2_name"":""Bagmati""},{""adm2_code"":22352,""adm2_name"":""Janakpur""},{""adm2_code"":22357,""adm2_name"":""Mahakali""},{""adm2_code"":22360,""adm2_name"":""Rapti""},{""adm2_code"":22363,""adm2_name"":""Gandaki""}]",2016-08-05,2023-09-25
2016-0276-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4378,,IND,India,Southern Asia,Asia,"Bhopal, Hoshangabad, Rewa, Sagar, Shajapur, Jabalpur, Satna, Harda, Panna, Vidisha, Raisen, Mandla, Tikamgarh, Seoni, Damoh, Sehore, Agar-Malwa districts (Madhya Pradesh province)",Monsoonal rains,,No,No,No,,,Km2,,,,2016,7,9,2016,8,22,184,,100000,,100000,,,,,160000,203128,78.7679229975209,"[{""adm2_code"":17716,""adm2_name"":""Bhopal""},{""adm2_code"":17720,""adm2_name"":""Damoh""},{""adm2_code"":17728,""adm2_name"":""Hoshangabad""},{""adm2_code"":17730,""adm2_name"":""Jabalpur""},{""adm2_code"":17732,""adm2_name"":""Mandla""},{""adm2_code"":17736,""adm2_name"":""Panna""},{""adm2_code"":17739,""adm2_name"":""Raisen""},{""adm2_code"":17743,""adm2_name"":""Rewa""},{""adm2_code"":17744,""adm2_name"":""Sagar""},{""adm2_code"":17745,""adm2_name"":""Satna""},{""adm2_code"":17746,""adm2_name"":""Sehore""},{""adm2_code"":17747,""adm2_name"":""Seoni""},{""adm2_code"":17749,""adm2_name"":""Shajapur""},{""adm2_code"":17753,""adm2_name"":""Tikamgarh""},{""adm2_code"":17755,""adm2_name"":""Vidisha""},{""adm2_code"":70173,""adm2_name"":""Harda""}]",2016-08-05,2023-09-25
2016-0288-BGD,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,DFO:4382|GLIDE:FL-2016-000075,,BGD,Bangladesh,Southern Asia,Asia,"Kurigram, Bogra, Sirajganj, Gaibandha, Tangail, Jamalpur, Nilphamari, Lalmonirhat, Sunamganj, Faridpur, Kustia,Madaripur, Manikganj, Rajbari, Rangpur, Sariatpur districts",Heavy rains,,No,No,No,,45667.11,Km2,24.095,90.04,,2016,7,19,2016,8,2,106,,1900000,,1900000,,,,,150000,190433,78.7679229975209,"[{""adm2_code"":5779,""adm2_name"":""Faridpur""},{""adm2_code"":5782,""adm2_name"":""Jamalpur""},{""adm2_code"":5784,""adm2_name"":""Madaripur""},{""adm2_code"":5785,""adm2_name"":""Manikganj""},{""adm2_code"":5791,""adm2_name"":""Rajbari""},{""adm2_code"":5792,""adm2_name"":""Shariatpur""},{""adm2_code"":5794,""adm2_name"":""Tangail""},{""adm2_code"":5800,""adm2_name"":""Kushtia""},{""adm2_code"":5823,""adm2_name"":""Sunamganj""},{""adm2_code"":5805,""adm2_name"":""Bogra""},{""adm2_code"":5819,""adm2_name"":""Sirajganj""},{""adm2_code"":5807,""adm2_name"":""Gaibandha""},{""adm2_code"":5809,""adm2_name"":""Kurigram""},{""adm2_code"":5810,""adm2_name"":""Lalmonirhat""},{""adm2_code"":5814,""adm2_name"":""Nilphamari""},{""adm2_code"":5818,""adm2_name"":""Rangpur""}]",2016-08-10,2023-09-25
2016-0304-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4383,,IND,India,Southern Asia,Asia,"Maharashtra (Nashik, Raigad (Mahad), Thane (Bhiwandi), Ratnagiri, Pune, Satara, Kolhapur), Gujarat (Valsad, Chhota Udepur (Vadodara), Navsari and Surat)",Monsoonal rains,,No,No,No,,,Km2,,,Savitri,2016,8,1,2016,8,3,37,,3000,,3000,,,,,,,78.7679229975209,"[{""adm2_code"":17649,""adm2_name"":""Surat""},{""adm2_code"":17652,""adm2_name"":""Vadodara""},{""adm2_code"":17653,""adm2_name"":""Valsad""},{""adm2_code"":70127,""adm2_name"":""Navsari""},{""adm2_code"":17769,""adm2_name"":""Kolhapur""},{""adm2_code"":17773,""adm2_name"":""Nashik""},{""adm2_code"":17776,""adm2_name"":""Pune""},{""adm2_code"":17777,""adm2_name"":""Raigarh""},{""adm2_code"":17778,""adm2_name"":""Ratnagiri""},{""adm2_code"":17781,""adm2_name"":""Satara""},{""adm2_code"":17783,""adm2_name"":""Thane""}]",2016-08-23,2023-09-25
2016-0309-AFG,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,AFG,Afghanistan,Southern Asia,Asia,"Yaqubi, Haroonkhel districts (Khost city); Zazai Maidan district",,,No,No,No,,,Km2,,,,2016,7,19,2016,7,19,17,,,,,,,,,,,78.7679229975209,"[{""adm1_code"":287,""adm1_name"":""Khost""}]",2016-08-23,2023-09-25
2016-0375-PAK,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PAK,Pakistan,Southern Asia,Asia,"Balochistan, Sindh provinces",Heavy rain,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2016,8,5,2016,8,8,32,,,2900,2900,,,,,,,78.7679229975209,"[{""adm1_code"":2272,""adm1_name"":""Balochistan""},{""adm1_code"":2277,""adm1_name"":""Sindh""}]",2016-11-17,2023-09-25
2016-0387-PAK,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PAK,Pakistan,Southern Asia,Asia,Karachi district (Sindh province),Heavy rains,,No,No,No,,,Km2,,,,2016,8,27,2016,8,28,10,,,,,,,,,,,78.7679229975209,"[{""adm2_code"":40392,""adm2_name"":""Karachi Central District""},{""adm2_code"":40393,""adm2_name"":""Karachi East District""},{""adm2_code"":40394,""adm2_name"":""Karachi South District""},{""adm2_code"":40395,""adm2_name"":""Karachi West District""}]",2016-11-17,2023-09-25
2016-0391-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4405,,IND,India,Southern Asia,Asia,"Andhra Pradesh province, Telangana",Monsoonal rains,,No,No,No,,137435.4,Km2,17.654,80.34,,2016,9,21,2016,9,29,28,,3000,,3000,,,44000,55860,589000,747766,78.7679229975209,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""}]",2016-11-17,2023-09-25
2016-0553-PAK,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PAK,Pakistan,Southern Asia,Asia,"Azad Jammu and Kashmir, Punjab, Federally Administered Tribal Areas (Orakzai), Khyber Pakhtunkhwa, Balochistan, Gilgit-Baltistan",,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2016,3,9,2016,3,29,141,127,,4285,4412,,,,,2000,2539,78.7679229975209,"[{""adm1_code"":2272,""adm1_name"":""Balochistan""},{""adm1_code"":2273,""adm1_name"":""Federally Administered Tribal Areas""},{""adm1_code"":2275,""adm1_name"":""North-West Frontier""},{""adm1_code"":2276,""adm1_name"":""Punjab""},{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""}]",2017-04-26,2023-09-25
2016-0554-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Jorhat, Golaghat (Assam State)",,,No,No,No,,,Km2,,,,2016,7,17,2016,7,19,34,,,,,,,,,,,78.7679229975209,"[{""adm2_code"":17582,""adm2_name"":""Golaghat""},{""adm2_code"":70089,""adm2_name"":""Jorhat""}]",2017-04-26,2023-09-25
2016-0554-PAK,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PAK,Pakistan,Southern Asia,Asia,"Karachi, Hyderabad, Tando Allahyar, Mirpur Khas (Sindh), Balochistan state",,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2016,8,6,2016,8,7,22,60,2900,,2960,,,,,,,78.7679229975209,"[{""adm1_code"":2272,""adm1_name"":""Balochistan""},{""adm2_code"":23683,""adm2_name"":""Hyderabad District""},{""adm2_code"":40392,""adm2_name"":""Karachi Central District""},{""adm2_code"":40393,""adm2_name"":""Karachi East District""},{""adm2_code"":40394,""adm2_name"":""Karachi South District""},{""adm2_code"":40395,""adm2_name"":""Karachi West District""},{""adm2_code"":40399,""adm2_name"":""Mirpur Khas District""}]",2017-04-26,2023-09-25
2017-0045-PAK,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2017-000017,,PAK,Pakistan,Southern Asia,Asia,"Turbat (Kech); Gwadar, Panjgur, Pishin, Ziarat, Qila Abdullah districts (Balochistan province)",Continuous rains and snowfalls,,No,No,No,,,Km2,,,,2017,1,17,2017,1,22,13,650,60000,,60650,,,,,,,80.4457792619455,"[{""adm2_code"":23616,""adm2_name"":""Gwadar District""},{""adm2_code"":23625,""adm2_name"":""Panjgur District""},{""adm2_code"":40298,""adm2_name"":""Kech District""},{""adm2_code"":40301,""adm2_name"":""Killa Abdullah District""},{""adm2_code"":40310,""adm2_name"":""Pishin District""},{""adm2_code"":40314,""adm2_name"":""Ziarat District""}]",2017-02-09,2023-09-25
2017-0096-IRN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,GLIDE:FL-2017-000038,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Azerbaijane-Gharbi (west), Azerbaijane-Sharghi (east), Kordestan, Zanjan, Mazandaran, Ardebil",Torrential rains,"Slide (land, mud, snow, rock)",No,No,No,,40807.87,Km2,37.704,46.169,,2017,4,15,2017,4,16,42,,,,,,,,,353000,438805,80.4457792619455,"[{""adm1_code"":1542,""adm1_name"":""East Azarbayejan""},{""adm1_code"":1553,""adm1_name"":""Kordestan""},{""adm1_code"":1557,""adm1_name"":""Mazandaran""},{""adm1_code"":1561,""adm1_name"":""West Azarbayejan""},{""adm1_code"":1563,""adm1_name"":""Zanjan""},{""adm1_code"":33110,""adm1_name"":""Ardebil""}]",2017-04-18,2023-09-25
2017-0138-BGD,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,BGD,Bangladesh,Southern Asia,Asia,"Netrokona, Kishoreganj, Itna (Kishoreganj), Mithamoin (Kishoreganj), Austagram (Kishoreganj), Habiganj, Karimganj (Kishoreganj), Sunamganj, Moulvibazar, Sylhet",Heavy rains,,No,No,No,,,Km2,,,"Dhaleshwari, Dhanu, Khowai, Kushiyara, Meghna",2017,3,28,2017,4,15,,,76725,9300,86025,,,,,128000,159113,80.4457792619455,"[{""adm2_code"":5783,""adm2_name"":""Kishoreganj""},{""adm2_code"":5790,""adm2_name"":""Netrakona""},{""adm2_code"":5821,""adm2_name"":""Habiganj""},{""adm2_code"":5822,""adm2_name"":""Maulvibazar""},{""adm2_code"":5823,""adm2_name"":""Sunamganj""},{""adm2_code"":5824,""adm2_name"":""Sylhet""}]",2017-05-18,2023-09-25
2017-0153-LKA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2017-000057,,LKA,Sri Lanka,Southern Asia,Asia,"Ratnapura, Matara, Kalutara, Galle, Gampaha, Colombo, Sabaragamuwa, Hambantota",Monsoonal rain,"Slide (land, mud, snow, rock)",Yes,Yes,Yes,,,Km2,,,Kalu river,2017,5,25,2017,5,31,293,154,879778,,879932,,,33000,41021,389000,483556,80.4457792619455,,2017-06-01,2023-09-25
