DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2015-0213-BGD,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,BGD,Bangladesh,Southern Asia,Asia,"Sunamganj district (Sylhet province), Jamalpur, Sherpur, Mymensingh districts (Dhaka province), Gaibandha, Dinajpur districts (Rangpur province), Bagerhat district (Khulna province)",,,No,No,No,,,Kph,,,,2015,5,2,2015,5,3,13,,,,,,,,,,,77.7865676599234,"[{""adm2_code"":5782,""adm2_name"":""Jamalpur""},{""adm2_code"":5787,""adm2_name"":""Mymensingh""},{""adm2_code"":5793,""adm2_name"":""Sherpur""},{""adm2_code"":5795,""adm2_name"":""Bagerhat""},{""adm2_code"":5823,""adm2_name"":""Sunamganj""},{""adm2_code"":5806,""adm2_name"":""Dinajpur""},{""adm2_code"":5807,""adm2_name"":""Gaibandha""}]",2015-06-05,2023-09-25
2015-0309-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2015-000101,Cyclone 'Komen',BGD,Bangladesh,Southern Asia,Asia,"Cox's Bazar, Chittagong, Noakhali, Feni, Bandarban districts (Chittagong province), Patuakhali, Bhola, Barguna districts (Barisla province)",,Flood,No,No,No,,,Kph,,,,2015,7,29,2015,7,30,45,,2600000,,2600000,,,,,40000,51423,77.7865676599234,"[{""adm2_code"":5761,""adm2_name"":""Barguna""},{""adm2_code"":5763,""adm2_name"":""Bhola""},{""adm2_code"":5765,""adm2_name"":""Patuakhali""},{""adm2_code"":5767,""adm2_name"":""Bandarban""},{""adm2_code"":5770,""adm2_name"":""Chittagong""},{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""},{""adm2_code"":5773,""adm2_name"":""Feni""},{""adm2_code"":5776,""adm2_name"":""Noakhali""}]",2015-08-03,2023-09-25
2015-0450-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Deogarh, Nabarangpur, Malkangiri districts (Orissa province), Andhra Pradesh province",,,No,No,No,,,Kph,,,,2015,9,6,2015,9,6,32,,,,,,,,,,,77.7865676599234,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm2_code"":70212,""adm2_name"":""Deogarh""},{""adm2_code"":70220,""adm2_name"":""Malkangiri""},{""adm2_code"":70221,""adm2_name"":""Nabarangpur""}]",2015-10-12,2023-09-25
2015-0600-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,Andhra Pradesh province,,,No,No,No,,,Kph,,,,2015,5,19,2015,5,19,23,,,,,,,,,,,77.7865676599234,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""}]",2016-04-07,2023-09-25
2015-0601-BGD,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,BGD,Bangladesh,Southern Asia,Asia,Dinajpur,,,No,No,No,,,Kph,,,,2015,5,23,2015,5,23,6,50,40000,,40050,,,,,,,77.7865676599234,"[{""adm2_code"":5806,""adm2_name"":""Dinajpur""}]",2016-04-07,2023-09-25
2015-0604-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,Maharashtra province,,,No,No,No,,,Kph,,,,2015,10,3,2015,10,4,29,,,,,,,,,,,77.7865676599234,"[{""adm1_code"":1498,""adm1_name"":""Maharashtra""}]",2016-04-07,2023-09-25
2016-0154-BGD,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,BGD,Bangladesh,Southern Asia,Asia,"Dhaka (Jatrabarhi’s Konaparha), Rajshahi (Mohanpur, Durgapur, Gogagarhi), Sirajgani (Raiganj, Ullaparha), Pabna (Sujanagar, Berha), Rajbari, Kishoreganj (Hossainpur, Tarhail, Bajitpur), Brahmanbarhia (Sarail, Banchharampur), Gazipur (Kapasia), Bogra (Sherpur), Natore (Lalpur), Habiganj (Baniachong), Naogaon (Atrai), Nilphamari (Kishoreganj)",,Lightening,No,No,No,,,Kph,,,,2016,5,13,2016,5,15,59,,,,,,,,,,,78.7679229975209,"[{""adm2_code"":5768,""adm2_name"":""Brahamanbaria""},{""adm2_code"":5778,""adm2_name"":""Dhaka""},{""adm2_code"":5780,""adm2_name"":""Gazipur""},{""adm2_code"":5783,""adm2_name"":""Kishoreganj""},{""adm2_code"":5791,""adm2_name"":""Rajbari""},{""adm2_code"":5821,""adm2_name"":""Habiganj""},{""adm2_code"":5805,""adm2_name"":""Bogra""},{""adm2_code"":5811,""adm2_name"":""Naogaon""},{""adm2_code"":5812,""adm2_name"":""Natore""},{""adm2_code"":5815,""adm2_name"":""Pabna""},{""adm2_code"":5817,""adm2_name"":""Rajshahi""},{""adm2_code"":5819,""adm2_name"":""Sirajganj""},{""adm2_code"":5814,""adm2_name"":""Nilphamari""}]",2016-05-19,2023-09-25
2016-0175-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2016-000052,Cyclone Roanu,BGD,Bangladesh,Southern Asia,Asia,"Barisal; Noakhali, Lakshmipur, Chandpur (Chittagong); Cox’s Bazar, Bhola, Barguna, Patuakhali",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2016,5,21,2016,5,21,28,,1083855,119700,1203555,,,,,600000,761731,78.7679229975209,"[{""adm2_code"":5761,""adm2_name"":""Barguna""},{""adm2_code"":5763,""adm2_name"":""Bhola""},{""adm2_code"":5765,""adm2_name"":""Patuakhali""},{""adm2_code"":5769,""adm2_name"":""Chandpur""},{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""},{""adm2_code"":5775,""adm2_name"":""Lakshmipur""},{""adm2_code"":5776,""adm2_name"":""Noakhali""}]",2016-05-23,2023-09-25
2016-0229-PAK,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,PAK,Pakistan,Southern Asia,Asia,"Federally Administered Tribal Areas, Punjab, Azad Jammu and Kashmir provinces; Islamabad, Rawalpindi, Khyber Pakhtunkawa",,,No,No,No,,,Kph,,,,2016,6,1,2016,6,2,34,191,,,191,,,,,,,78.7679229975209,,2016-07-12,2023-09-25
2016-0234-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Muzaffarpur, Patna, Siwan districts (Bihar province)",,,No,No,No,,,Kph,,,,2016,6,12,2016,6,12,11,,,,,,,,,,,78.7679229975209,"[{""adm2_code"":17613,""adm2_name"":""Muzaffarpur""},{""adm2_code"":17619,""adm2_name"":""Patna""},{""adm2_code"":17631,""adm2_name"":""Siwan""}]",2016-07-13,2023-09-25
2016-0237-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Bihar, Uttar Pradesh, Jharkhand, Madhya Pradesh provinces",,,No,No,No,,,Kph,,,,2016,6,20,2016,6,21,93,,,,,,,,,,,78.7679229975209,"[{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70078,""adm1_name"":""Jharkhand""},{""adm1_code"":70079,""adm1_name"":""Madhya Pradesh""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2016-07-13,2023-09-25
2016-0485-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone 'Vardah',IND,India,Southern Asia,Asia,Chennai district (Tamil Nadu province); Andhra Pradesh,,Flood,No,No,No,,140,Kph,,,,2016,12,12,2016,12,14,24,,,,,,,200000,253910,1000000,1269552,78.7679229975209,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm2_code"":70242,""adm2_name"":""Chennai""}]",2016-12-13,2023-09-25
2016-0544-IRN,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Golestan, Amol (Mazandaran Province)",,Flood,No,No,No,,,Kph,,,,2016,9,1,2016,9,2,4,,,2000,2000,,,,,,,78.7679229975209,"[{""adm1_code"":33111,""adm1_name"":""Golestan""},{""adm2_code"":40872,""adm2_name"":""Amol""}]",2017-04-03,2023-09-25
2017-0038-AFG,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,AFG,Afghanistan,Southern Asia,Asia,"Darzab district (Jawzjan province); Bamyan, Shawel region (Baghlan province)",,"Avalanche (Snow, Debris)|Cold wave",No,No,No,,,Kph,,,,2017,1,24,2017,1,25,31,,,,,,,,,,,80.4457792619455,"[{""adm1_code"":274,""adm1_name"":""Baghlan""},{""adm1_code"":276,""adm1_name"":""Bamyan""},{""adm2_code"":99961,""adm2_name"":""Darzab""}]",2017-02-08,2023-09-25
2017-0071-AFG,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,AFG,Afghanistan,Southern Asia,Asia,"Kabul province, Kohistan, Pashtoonkot, Andkhoy, Qurmkul, Balcheragh, and Dawlat districts (Faryab province)",,"Slide (land, mud, snow, rock)|Snow/ice",No,No,No,,,Kph,,,,2017,2,17,2017,2,19,36,10,9045,,9055,,,,,,,80.4457792619455,"[{""adm1_code"":284,""adm1_name"":""Kabul""},{""adm2_code"":3510,""adm2_name"":""Dawlatabad""},{""adm2_code"":3513,""adm2_name"":""Kohestan""},{""adm2_code"":99956,""adm2_name"":""Bilcheragh""},{""adm2_code"":99957,""adm2_name"":""Pashtunkot""},{""adm2_code"":99960,""adm2_name"":""Qaramqol""},{""adm2_code"":99963,""adm2_name"":""Andkhoy""}]",2017-03-16,2023-09-25
2017-0139-BGD,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,BGD,Bangladesh,Southern Asia,Asia,"Rajshani, Chapainawabganj (Nawabganj), Dorgapara (Rajshahi)",,,No,No,No,,,Kph,,,,2017,5,1,2017,5,1,12,,,,,,,,,,,80.4457792619455,"[{""adm2_code"":5813,""adm2_name"":""Nawabganj""},{""adm2_code"":5817,""adm2_name"":""Rajshahi""}]",2017-05-18,2023-09-25
2017-0145-PAK,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,PAK,Pakistan,Southern Asia,Asia,"Punjab, Khyber Pakhtunkhwa provinces",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2017,4,22,2017,4,22,11,,,,,,,,,,,80.4457792619455,"[{""adm1_code"":2275,""adm1_name"":""North-West Frontier""},{""adm1_code"":2276,""adm1_name"":""Punjab""}]",2017-05-18,2023-09-25
2017-0152-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2017-000058,Cyclone Mora,BGD,Bangladesh,Southern Asia,Asia,"Swandip, Anwara, Lohogara, Bashkhali, Sitakunda, Mirsarai, Chandanaish, Karnaphuli Thana (Chittagong district); Cohokoria, Teknaf, Moheshkhali, Kutubdia, Pekua, Ramu, Ukhiya, Shah Parir Dwip, Saint Martin’s island (Cox's Bazar district); Rangamati district (All upazillas); Nikonchori (Bandarban district); Bhola district. Khagrachhari, Feni, Noakhali districts",,,No,No,No,,135,Kph,,,,2017,5,30,2017,5,30,7,12,3300000,,3300012,,,,,,,80.4457792619455,"[{""adm2_code"":5763,""adm2_name"":""Bhola""},{""adm2_code"":5767,""adm2_name"":""Bandarban""},{""adm2_code"":5770,""adm2_name"":""Chittagong""},{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""},{""adm2_code"":5773,""adm2_name"":""Feni""},{""adm2_code"":5774,""adm2_name"":""Khagrachhari""},{""adm2_code"":5776,""adm2_name"":""Noakhali""},{""adm2_code"":5777,""adm2_name"":""Rangamati""}]",2017-06-01,2023-09-25
2017-0152-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2017-000058,Cyclone Mora,IND,India,Southern Asia,Asia,"Manipur, Mizoram",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2017,5,30,2017,5,31,,,1970,,1970,,,,,,,80.4457792619455,"[{""adm1_code"":1500,""adm1_name"":""Manipur""},{""adm1_code"":1502,""adm1_name"":""Mizoram""}]",2018-05-07,2023-09-25
2017-0181-PAK,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,PAK,Pakistan,Southern Asia,Asia,"Lahore, Faisalabad, Sialkot, Gujranwala, Kasur, Bahawalnagar, Multan, Chichawatni (Sahiwal), Lodhran, Rajanpur, Sheikupura, Nankana Sahib (Sheikupura) (Punjab)",,,No,No,No,,,Kph,,,,2017,6,10,2017,6,10,15,113,,,113,,,,,,,80.4457792619455,"[{""adm2_code"":23653,""adm2_name"":""Bahawalnagar District""},{""adm2_code"":23658,""adm2_name"":""Faisalabad District""},{""adm2_code"":23663,""adm2_name"":""Kasur District""},{""adm2_code"":23666,""adm2_name"":""Lahore District""},{""adm2_code"":23673,""adm2_name"":""Rajanpur District""},{""adm2_code"":23677,""adm2_name"":""Sheikhupura District""},{""adm2_code"":40360,""adm2_name"":""Gujranwala District""},{""adm2_code"":40370,""adm2_name"":""Lodhran District""},{""adm2_code"":40373,""adm2_name"":""Multan District""},{""adm2_code"":40381,""adm2_name"":""Sahiwal District""},{""adm2_code"":40384,""adm2_name"":""Sialkot District""}]",2017-06-19,2023-09-25
2017-0265-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Vaishali, Saran, Patna, Gaya, Sasaram (Rohta), Araria, Nalanda districts (Bihar)",Monsoon,,No,No,No,,,Kph,,,,2017,7,8,2017,7,11,23,12,,,12,,,,,,,80.4457792619455,"[{""adm2_code"":17601,""adm2_name"":""Gaya""},{""adm2_code"":17615,""adm2_name"":""Nalanda""},{""adm2_code"":17619,""adm2_name"":""Patna""},{""adm2_code"":17623,""adm2_name"":""Rohtas""},{""adm2_code"":17628,""adm2_name"":""Saran""},{""adm2_code"":17632,""adm2_name"":""Vaishali""},{""adm2_code"":70094,""adm2_name"":""Araria""}]",2017-07-18,2023-09-25
2017-0508-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2017-000172,Cyclone 'Ockhi',IND,India,Southern Asia,Asia,"Kerala (Thiruvananthapuram, Kozhikode,Ernakulam),Tamil Nadu (Kanyakumari-Munchirai, Thiruvattar,Killiyur, Kurunthancode, Rajakkamangalam-, Tirunelveli, Tuticorin districts), Andhra Pradesh (Chittoor and Nellore), Lakshadweep Islands",,Flood,No,No,No,,130,Kph,,,"Amaravathi, Bhavani, Suwarnamukhi and Kalingi Rivers",2017,12,2,2017,12,2,884,,60000,,60000,,,,,,,80.4457792619455,"[{""adm2_code"":17549,""adm2_name"":""Chittoor""},{""adm2_code"":17561,""adm2_name"":""Nellore""},{""adm2_code"":17699,""adm2_name"":""Ernakulam""},{""adm2_code"":17703,""adm2_name"":""Kozhikode""},{""adm2_code"":17709,""adm2_name"":""Thiruvananthapuram""},{""adm2_code"":70167,""adm2_name"":""Kavaratti""},{""adm2_code"":17866,""adm2_name"":""Thoothukudi""},{""adm2_code"":17870,""adm2_name"":""Kanniyakumari""},{""adm2_code"":17884,""adm2_name"":""Tirunelveli Kattabo""}]",2017-12-04,2023-09-25
2017-0508-LKA,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2017-000172,Cyclone 'Ockhi',LKA,Sri Lanka,Southern Asia,Asia,"Galle, Matara (Southern), Colombo, Badulla (Uva), Gampaha, Kalutara (Western), Nuwara Eliya (Central)",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,130,Kph,,,"Nilwala, Gin, and Kalu Rivers",2017,11,29,2017,12,1,27,77,160000,,160077,,,,,346000,430103,80.4457792619455,"[{""adm2_code"":41749,""adm2_name"":""Nuwara Eliya""},{""adm2_code"":25846,""adm2_name"":""Galle""},{""adm2_code"":25848,""adm2_name"":""Matara""},{""adm2_code"":25849,""adm2_name"":""Badulla""},{""adm2_code"":25851,""adm2_name"":""Colombo""},{""adm2_code"":25852,""adm2_name"":""Gampaha""},{""adm2_code"":25853,""adm2_name"":""Kalutara""}]",2017-12-04,2023-09-25
2017-0569-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Jamui, Champaran, Vaishali, Samastipur, Bihar",,,No,No,No,,,Kph,,,,2017,5,28,2017,5,28,29,,1250,,1250,,,,,,,80.4457792619455,"[{""adm2_code"":17618,""adm2_name"":""Pashchim Champaran""},{""adm2_code"":17620,""adm2_name"":""Purba Champaran""},{""adm2_code"":17626,""adm2_name"":""Samastipur""},{""adm2_code"":17632,""adm2_name"":""Vaishali""},{""adm2_code"":70099,""adm2_name"":""Jamui""}]",2018-04-12,2023-09-25
2017-0570-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,Maldah (West Bengal),,,No,No,No,,,Kph,,,,2017,3,25,2017,3,25,4,20,,60000,60020,,,,,,,80.4457792619455,"[{""adm2_code"":17953,""adm2_name"":""Maldah""}]",2018-04-12,2023-09-25
2018-0137-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Rajasthan",,,No,No,No,,,Kph,,,,2018,4,11,2018,4,11,42,200,,,200,,,,,100000,121344,82.4106679610351,"[{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2018-05-11,2023-09-25
2018-0138-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,Kolkata,,,No,No,No,,,Kph,,,,2018,4,17,2018,4,17,18,50,22000,,22050,,,,,100000,121344,82.4106679610351,"[{""adm2_code"":70292,""adm2_name"":""Kolkata""}]",2018-05-11,2023-09-25
2018-0140-BGD,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,BGD,Bangladesh,Southern Asia,Asia,,,,No,No,No,,,Kph,,,,2018,4,29,2018,4,30,33,,,,,,,,,,,82.4106679610351,,2018-05-11,2023-09-25
2018-0149-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Bengale occidental, Bihar, Andhra Pradesh",,,No,No,No,,100,Kph,,,,2018,5,13,2018,5,16,95,,,,,,,,,,,82.4106679610351,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2018-05-22,2023-09-25
2018-0150-IND,No,nat-met-sto-san,Natural,Meteorological,Storm,Sand/Dust storm,,,IND,India,Southern Asia,Asia,"Rajasthan, Uttar Pradesh",,,No,No,No,,,Kph,,,,2018,5,1,2018,5,10,143,200,,,200,,,,,24000,29122,82.4106679610351,"[{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2018-05-22,2023-09-25
2018-0199-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Kerala, Maharashtra, Mizoram, Rajasthan",,"Slide (land, mud, snow, rock)",No,No,No,,100,Kph,,,,2018,6,1,2018,6,6,42,,,,,,,,,,,82.4106679610351,"[{""adm1_code"":1495,""adm1_name"":""Kerala""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""},{""adm1_code"":1502,""adm1_name"":""Mizoram""},{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2018-07-19,2023-09-25
2018-0202-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,"Uttar Pradesh, West Bengal, Assam, Tripura, Manipur, Mizoram",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2018,6,8,2018,6,12,61,,,,,,,,,50000,60672,82.4106679610351,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":1500,""adm1_name"":""Manipur""},{""adm1_code"":1502,""adm1_name"":""Mizoram""},{""adm1_code"":1509,""adm1_name"":""Tripura""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2018-07-19,2023-09-25
2018-0209-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, West Bengal, Tripura",,,No,No,No,,,Kph,,,,2018,5,6,2018,5,9,32,,21000,,21000,,,,,50000,60672,82.4106679610351,"[{""adm1_code"":1509,""adm1_name"":""Tripura""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2018-07-20,2023-09-25
2018-0214-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Bihar, Jharkhand",,,No,No,No,,,Kph,,,,2018,5,28,2018,5,28,54,,,,,,,,,25000,30336,82.4106679610351,"[{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70078,""adm1_name"":""Jharkhand""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2018-07-20,2023-09-25
2018-0385-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,DFO:4686,Tropical storm 'Titli',IND,India,Southern Asia,Asia,"Mandasa, Godalpur, Gajapati, Ganjam, Rayagada, Puri, Kandhamal (Andhra Pradesh & Odisha)",,Flood|Surge,No,No,No,,126,Kph,,,,2018,10,11,2018,10,12,85,200,300000,,300200,,,,,920000,1116360,82.4106679610351,"[{""adm2_code"":17565,""adm2_name"":""Srikakulam""},{""adm2_code"":17811,""adm2_name"":""Ganjam""},{""adm2_code"":17818,""adm2_name"":""Puri""},{""adm2_code"":70213,""adm2_name"":""Gajapati""},{""adm2_code"":70217,""adm2_name"":""Kandhamal""},{""adm2_code"":70224,""adm2_name"":""Rayagada""}]",2018-10-17,2023-09-25
2018-0431-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2018-000413,Cyclone 'Gaja',IND,India,Southern Asia,Asia,"Tamil Nadu, Nagapattinam, Tiruvarur, Thanjavur, Pudukottai, Dindigul and Ramnad, Chennai, Sivaganga, Theni, Madurai districts",,,No,No,No,,120,Kph,,,,2018,11,16,2018,11,16,45,,500000,,500000,,,,,775000,940412,82.4106679610351,"[{""adm2_code"":17876,""adm2_name"":""Pudukkottai""},{""adm2_code"":17877,""adm2_name"":""Dindigul""},{""adm2_code"":17878,""adm2_name"":""Ramanathapuram""},{""adm2_code"":17881,""adm2_name"":""Thanjavur""},{""adm2_code"":17882,""adm2_name"":""Sivaganga""},{""adm2_code"":70242,""adm2_name"":""Chennai""},{""adm2_code"":70246,""adm2_name"":""Madurai""},{""adm2_code"":70247,""adm2_name"":""Nagapattinam""},{""adm2_code"":70250,""adm2_name"":""Theni""},{""adm2_code"":70251,""adm2_name"":""Thiruvallur""},{""adm2_code"":70253,""adm2_name"":""Tiruvannamalai""}]",2018-11-27,2023-09-25
2018-0473-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Phethai',IND,India,Southern Asia,Asia,"Andhra Pradesh, Odisha",,,No,No,No,,100,Kph,,,,2018,12,17,2018,12,19,8,,10000,,10000,,,,,100000,121344,82.4106679610351,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1504,""adm1_name"":""Orissa""}]",2019-01-22,2023-09-25
2019-0135-NPL,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,NPL,Nepal,Southern Asia,Asia,Bara district,,,No,No,No,,,Kph,,,,2019,3,30,2019,3,31,28,612,14242,,14854,,,,,,,83.9041700601057,"[{""adm2_code"":22353,""adm2_name"":""Narayani""}]",2019-04-01,2023-09-25
2019-0144-BGD,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,BGD,Bangladesh,Southern Asia,Asia,Dhaka,,,No,No,No,,,Kph,,,,2019,3,31,2019,3,31,15,,,,,,,,,,,83.9041700601057,"[{""adm1_code"":577,""adm1_name"":""Dhaka""}]",2019-04-11,2023-09-25
2019-0155-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,"Gujarat, Rajasthan, Madhya Pradesh, Maharashtra",,Flood,No,No,No,,,Kph,,,,2019,4,16,2019,4,17,50,,,,,,,,,,,83.9041700601057,"[{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""},{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":70079,""adm1_name"":""Madhya Pradesh""}]",2019-04-18,2023-09-25
2019-0155-PAK,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,PAK,Pakistan,Southern Asia,Asia,"Federally Administered Tribal Areas (FATA), Balochistan and Punjab",,,No,No,No,,,Kph,,,,2019,4,15,2019,4,18,39,135,,,135,,,,,,,83.9041700601057,"[{""adm1_code"":2272,""adm1_name"":""Balochistan""},{""adm1_code"":2273,""adm1_name"":""Federally Administered Tribal Areas""},{""adm1_code"":2276,""adm1_name"":""Punjab""}]",2019-04-18,2023-09-25
2019-0164-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:ST-2019-000134,Cyclone 'Fani',BGD,Bangladesh,Southern Asia,Asia,"Barguna, Kishoreganj,Noakhali, Laxmipur, Feni, Chandpur, Bhola, Patuakhali, Barishal, Pirozpur, Jhalokathi, Bagherhat, Khulna, Satkhira districts",,,No,No,No,,200,Kph,,,,2019,5,4,2019,5,4,39,45,,10000,10045,,,,,,,83.9041700601057,"[{""adm2_code"":5761,""adm2_name"":""Barguna""},{""adm2_code"":5762,""adm2_name"":""Barisal""},{""adm2_code"":5763,""adm2_name"":""Bhola""},{""adm2_code"":5764,""adm2_name"":""Jhalokati""},{""adm2_code"":5765,""adm2_name"":""Patuakhali""},{""adm2_code"":5766,""adm2_name"":""Pirojpur""},{""adm2_code"":5769,""adm2_name"":""Chandpur""},{""adm2_code"":5773,""adm2_name"":""Feni""},{""adm2_code"":5775,""adm2_name"":""Lakshmipur""},{""adm2_code"":5776,""adm2_name"":""Noakhali""},{""adm2_code"":5783,""adm2_name"":""Kishoreganj""},{""adm2_code"":5795,""adm2_name"":""Bagerhat""},{""adm2_code"":5799,""adm2_name"":""Khulna""},{""adm2_code"":5804,""adm2_name"":""Satkhira""}]",2019-05-06,2023-09-25
